"draw","coef","t_stat"
272,-0.133738432417204,-0.128137660104066
273,-0.0631527595564876,-0.0593174330320005
274,0.196126289575659,0.142987351470035
275,-0.667698491136207,-0.666808326801534
276,0.749337570882062,0.721869321326969
277,-0.797556037152049,-0.755001998198557
278,1.10495552421867,1.11728606295501
279,0.0794450973486391,0.0765390765554026
280,0.579044063849551,1.06187899411095
281,0.761780461883859,1.2529506891836
282,-1.47020031358704,-2.72115865706508
283,-0.373971743308289,-0.321736314717185
284,-0.701521930378476,-0.804575866358603
285,-1.04839182713022,-0.811918711069051
286,1.30771294304714,2.02385974189118
287,-1.03383894095623,-0.749673958495633
288,0.813590560226544,0.536241059972752
289,-0.0282665993634055,-0.0129599310283678
290,1.03102943583553,0.638093087930674
291,0.982893456441161,0.634291661111952
292,-1.27405436477773,-1.0359100015615
293,-0.642302732703001,-0.596823970254521
294,-0.533508047966279,-0.26259992018122
295,1.01306526440669,1.34664135480899
296,-1.9772307517951,-1.77464927599908
297,0.0792722231432208,0.0540859262705523
298,0.1003897899202,0.101987685904834
299,0.302836645916273,0.282264200699907
300,0.0807974274505341,0.0801993847887736
301,0.954387002686872,0.432498819204249
302,1.61486268981753,2.0731044898131
303,0.600185107470907,0.369089846320877
304,-2.35890716558379,-2.9593677901658
305,-3.38674534381562,-1.98691801345335
306,-0.126005183798384,-0.0759097619690244
307,1.86479513585437,1.34411659630882
308,1.25825119870501,1.44081015846832
309,1.88761691393449,2.31315180643151
310,0.276743156008706,0.278849101594702
311,-1.83258463295101,-1.88098076793641
312,1.83799680431036,1.1423153446837
313,2.17517868110576,1.47775169283129
314,-0.801432689724834,-0.36849084845472
315,-0.00869229831255325,-0.00866976788254476
316,-0.825928012979375,-0.811559644659426
317,2.93892412438095,4.37788701258699
318,-0.0274009377619677,-0.016564119885712
319,2.74520567125819,1.86628359805097
320,-1.54839199751495,-1.40684112639206
321,3.28630292750768,2.09413274651921
322,-0.659468997047384,-0.613245640971615
323,3.21551032657021,1.61474006630939
324,0.198720043900494,0.13298433351956
325,0.758670555816138,1.31902754144619
326,0.374958212558795,0.428648858519355
327,-0.267877077531921,-0.193083127342801
328,-0.400404074670405,-0.360210535886264
329,-1.13151260312384,-0.731526637315428
330,-2.04582703688061,-1.76257360069251
331,-3.11128198715301,-2.50294513797276
332,0.744350359508417,0.492173994415602
333,1.07299986136945,0.598630475305297
334,0.801317727267588,0.814950483669178
335,0.558555129653655,0.488503049764403
336,-0.197465361668378,-0.18253238636116
337,-3.22238331082781,-2.18272444937703
338,-0.446595542453224,-0.611803865241487
339,1.17650649309996,0.837516023021925
340,-0.319370220823316,-0.321511712614738
341,0.759452334529442,0.772244950760894
342,2.4145670128903,1.34447411931393
343,0.258980520256159,0.189476481657283
344,-0.0220973671955562,-0.017831150846865
345,0.384698042522587,0.420476933015421
346,-2.01199899748963,-0.933528935387963
347,2.06421207171138,1.4000669176608
348,1.90535231931096,2.45353897444325
349,0.893049577088277,0.767814255113544
350,1.52202887144449,1.00202781641359
351,-0.164182048688417,-0.138860237787286
352,-0.664184595725601,-0.607223388512357
353,1.51333698417807,0.816442442050832
354,0.300234797008898,0.1644144596418
355,-0.85097638778177,-0.672294949067009
356,-0.466705539750137,-0.409694241970902
357,-2.22982577905532,-1.85864358573896
358,2.40145100942539,2.337406561107
359,-1.59886930986227,-1.1442013225353
360,2.30599525232026,1.34954052770972
361,-0.302113468640869,-0.205226429581279
362,-0.339034156266507,-0.292450945474199
363,0.711896813550538,0.713477603512133
364,0.0347809062345732,0.0286162559434423
365,3.64534435359428,2.7656726455359
366,0.358512039806783,0.292940178559637
367,-1.30722225683394,-0.804195816945342
368,-1.13887245499245,-1.28031980686679
369,1.23918338264366,0.614967416119889
370,0.94766136712235,1.10058150707866
371,1.53179744176452,1.5475590004765
372,-1.07460302883737,-0.878312410792911
373,-1.47746464205602,-0.949106323017569
374,-0.270953375282261,-0.181437408606807
375,-0.347066037998388,-0.286638481054625
376,-0.0588566415030982,-0.0847935435865566
377,0.345838409349653,0.33065047324064
378,-0.800195830343455,-0.598869569204245
379,1.20332457456573,0.737696177129827
380,-1.0865320124376,-0.525048263459385
381,0.926888401118731,0.730831437283396
382,0.75819573139529,0.476598205590907
383,-1.09896867399868,-1.23318457096871
384,0.59311111891725,0.428471998637175
385,-2.32755293251989,-1.49837934773434
386,1.56377942726272,2.59444026955433
387,0.790710991467677,0.696351567226438
388,0.383314190352849,0.525655839699902
389,0.0834495840872478,0.0613454305742509
390,3.45401640590285,3.40131735454054
391,2.88950987186468,2.08992695303769
392,-0.360719428106904,-0.359907958353505
393,-2.08644472886726,-2.85624322952917
394,0.400857511177719,0.38178872689233
395,-0.125302091369122,-0.0713377651799981
396,-0.823888985034273,-0.828063998459832
397,0.210362906337082,0.275485434056745
398,-0.206431153374297,-0.188581005337025
399,0.521700178691162,0.576203204389993
400,-0.576513751053085,-0.594755090562657
401,1.20620271792268,0.745524338415122
402,0.869804528751047,1.76965416314185
403,1.96905785583317,1.47225161117642
404,2.06967666978335,1.03057467036155
405,0.9811292565023,0.409213533730606
406,0.227041685582435,0.201030250483284
407,-1.71186153522308,-1.25050724712489
408,-1.0750393153811,-1.36350869171632
409,2.05770423100444,1.84083240114278
410,1.59224702105439,1.22875713171311
411,-0.550902003961937,-0.61396210418504
412,2.85975272725477,2.30225513184863
413,-0.842496921839256,-0.726076114337005
414,0.952603996467246,0.944353788594043
415,-1.80199116024323,-1.18819578025779
416,-0.835529084273503,-0.330723181976192
417,1.13186233319266,1.187833984166
418,-0.642796366343418,-0.728367706264067
419,-0.562392237804829,-0.380946609920595
420,1.95065051819688,1.05044823475154
421,0.839151890032213,0.591426032168357
422,-0.237957944082837,-0.237325441850365
423,2.23825819077547,2.55004434873829
424,1.06068705734538,0.471189953525091
425,-1.79655056005902,-3.6921130221475
426,0.895787317237591,0.749419342447562
427,-1.6042083128691,-1.74053410875597
428,-0.838489698247372,-0.715361660058319
429,-0.629663064871465,-0.544091744652913
430,-1.02513225725181,-1.50413646549004
431,0.0610775634715992,0.0268783987670602
432,0.0412471921051747,0.0427395920917153
433,-0.0206218294290466,-0.0111858720851494
434,0.422877895554961,0.398120094283835
435,0.244837932643804,0.227040798225034
436,4.02970112196977,3.56433715059963
437,0.743532030183133,0.615864847365475
438,0.224531211351291,0.221715634307229
439,2.55114604943856,2.74780002714886
440,1.00246976372546,0.903621208446581
441,-1.41675675257591,-1.42301779779845
442,-1.22936746531195,-1.52321780078225
443,1.00883523787911,0.994321172993954
444,-0.29388354634159,-0.202927074139742
445,-0.884178326111169,-0.431839656098437
446,0.253353558826348,0.210906306272478
447,1.30798700332411,1.22762115874679
448,2.07127925454301,1.46512947024142
449,-0.920748859291507,-0.673520407514799
450,-3.17979255742102,-1.82994033730825
451,1.91134364979655,1.66083503606447
452,-3.10118963317882,-1.8533463754121
453,-0.409632345365026,-0.369526425158355
454,0.0867932159419524,0.0589294858935703
455,0.574373761893526,0.898650941843064
456,0.551443361310362,0.394862350015516
457,1.09521408292085,0.726711259860043
458,1.28427339406949,1.1657904309206
459,0.0355332574304157,0.0247035773369816
460,2.31500955999684,3.59076179082691
461,-0.265550122864624,-0.243093023405091
462,-1.12163798399422,-1.03944292817216
463,-1.46293458193463,-0.976061978830039
464,-0.071050190083497,-0.0488682011017354
465,-0.505924324535727,-0.300073418382851
466,1.86708772104657,2.57723166316168
467,0.0457123161240816,0.0184940909590682
468,-1.39580888304954,-1.17330352027069
469,3.05188077080516,2.11519559834101
470,-2.71454190022041,-2.56412481708796
471,2.82050430406684,1.92839214209738
472,2.08646526395864,1.81157952412174
473,-1.91046745331846,-1.18158916445849
474,-0.285203957764679,-0.160292627797569
475,1.34759928999893,1.68035291278093
476,1.68431238178755,1.13396574350681
477,-1.27268588970014,-1.449472700029
478,1.45434938105177,1.49513328518967
479,0.0902211033082949,0.0848565904233727
480,-2.03212143272367,-2.62987606897692
481,-4.42467487731687,-2.5889076655141
482,3.0397259445574,1.55482419560751
483,0.753038126396518,0.973844064353497
484,-0.0702973135412321,-0.0666586378636976
485,0.116542468394755,0.0719398360110735
486,0.745124235867934,0.606676843302454
487,-3.00604254357222,-1.50929041499731
488,2.42913712676,2.52850789663258
489,0.347180801934655,0.312058021753862
490,0.842036572237816,1.4802772832565
491,2.10079933347447,2.22512995393143
492,1.80612939821572,1.19310318812557
493,0.336673420745001,0.261173989604718
494,-2.50483794684192,-1.92290193465739
495,-0.0929597337204768,-0.0778208276825943
496,-0.634982973411979,-0.513762257723475
497,-2.95734857021398,-1.64331547589818
498,-2.09057404557268,-1.88944069862914
499,-0.101624931174229,-0.0690484006282885
500,-2.83968346636675,-4.54420758117997
501,-2.18115196739063,-3.79536933485213
502,-0.507416510825465,-0.453976870462135
503,-0.847407429234181,-0.57956554385261
504,1.09134849126963,0.745381571102931
505,-1.80801128321082,-1.40004025494749
506,-2.04157982071797,-3.3165047558559
507,-0.176664536050794,-0.156635509231598
508,0.759832869772595,0.96637799511059
509,-3.21539592439285,-1.79941307511841
510,3.38684246537764,2.5724640888702
511,2.03360765370667,2.30287906584039
512,1.22204187631053,1.90288553776841
513,0.00172504400768503,0.000920344702199639
514,0.473812216035185,0.468553652027035
515,-1.34649546358753,-1.98811624189876
516,0.429388196597301,0.180657873750245
517,0.966772542301669,1.07869121151709
518,-1.66301077739581,-2.80974211699044
519,-1.11144760342575,-0.768699373894456
520,0.0841679465046354,0.0838301657469629
521,-0.68958594270407,-0.67265086876637
522,0.198089119197903,0.138909810273274
523,2.6349867640879,1.41304810952961
524,0.524385898835021,0.602697922411138
525,-0.205706802507166,-0.217566017772384
526,-1.16907178688757,-0.779838227032547
527,-0.836918246714617,-0.773488899806554
528,1.35118710900974,0.899755664405463
529,-0.0589610637615579,-0.0678361698849853
530,-0.131175310594926,-0.119205767946365
531,1.49739351092899,1.27403899245963
532,-1.75505876312013,-2.52725989096864
533,-1.26864646530839,-0.659077356866487
534,0.53528445607742,0.354545954543083
535,-0.369821640679902,-0.315620897550414
536,0.552781034744839,0.515121382974075
537,0.761370097094073,0.813704448205159
538,-2.681114510464,-4.12845149318531
539,0.132109950716767,0.0782092511188643
540,0.903678643096328,0.667514298060458
541,-0.239123603478674,-0.263870033475128
542,1.90007054565081,1.22376211169552
543,0.165049916490261,0.122382445303678
544,0.12684412023691,0.091612104592365
545,0.596294640271253,0.706904784862838
546,-1.20894079323443,-1.07922346143724
547,0.276442571755638,0.217505980156519
548,-0.771328637539796,-0.794028123285071
549,2.38089421773088,1.63332020400058
550,-0.281402409949123,-0.275332075281913
551,-0.249922174974927,-0.153215585741833
552,-2.14938699383083,-1.07503753160076
553,-0.0441910345322185,-0.0407827024986549
554,-0.758632504925799,-0.671663107554142
555,2.1715174415242,1.87685081699016
556,2.78417489886215,1.58217573846578
557,0.85779164187602,0.610350765287928
558,0.693860189694533,0.891063872023028
559,-1.11666675827269,-1.40285349315455
560,0.216566026766486,0.0927956950481775
561,-2.68012335573644,-1.90026759373165
562,-1.18750550113543,-1.14168598243723
563,0.589052304840607,0.451279254978394
564,0.629852097034018,0.552397785297258
565,-0.173808894215199,-0.162063102548945
566,-0.365895932544277,-0.372651101917592
567,2.46877357069593,2.0721499414423
568,-1.23545166418228,-1.66856629843801
569,-3.56541864149222,-2.98521636653914
570,2.11612188230106,1.43170640308765
571,3.1001192171118,2.3626653376955
572,0.00957113234687768,0.00926308030476861
573,2.05434373615424,1.79461922542888
574,-2.18866414054219,-3.83491855545355
575,-0.190894092154281,-0.205060745433084
576,-1.11427163106168,-0.592610411615355
577,-1.58882775427446,-1.78575037607102
578,-1.88438910426112,-1.72078897313727
579,-1.02650615767357,-0.92290882983583
580,0.209729857312482,0.211096933758079
581,1.27392117250861,1.08107449264505
582,-2.00079189421626,-2.64862040347935
583,0.273828201929746,0.150787489534325
584,-0.326388155261498,-0.286938601545507
585,-0.232618608423081,-0.175304978743216
586,-0.686592778180625,-0.624364111943853
587,-0.0999480061838085,-0.0984952854272319
588,-1.39139397675285,-1.32226561442175
589,-0.729809988395573,-0.522179969223094
590,1.23047655588516,0.552126919797443
591,2.25079724091393,1.2945618170052
592,-1.79341736783908,-1.6196581880106
593,-1.00940326905629,-1.0556923179204
594,3.44177376673815,3.12064768477995
595,-0.925068311132463,-0.682987943542538
596,1.57960833036316,1.90948000275318
597,-0.863826861586858,-1.01760643211961
598,2.31317698804332,2.12720919421717
599,2.12689304695107,4.11086859417907
600,0.0581625398982624,0.040056768939106
601,1.98000059955802,1.57315819986179
602,1.87737017518214,1.86031757266395
603,-2.16796983255142,-3.44979903898255
604,0.115781309033764,0.0765520238267963
605,0.988334182201925,1.38100915630393
606,1.59469106690892,1.59423990991405
607,0.64334779101182,0.747552498076719
608,-1.94098133523164,-2.85908222394858
609,2.03601815514037,1.11340400233455
610,6.49518595400741,6.20986092250753
611,0.076439958725814,0.0728441480580625
612,-2.73593496157685,-4.00635686631647
613,0.185176847745424,0.0814882539028537
614,-0.0306165538188452,-0.0213851559590432
615,-1.36463101204617,-2.09805195050904
616,2.66004036661889,2.80119577021143
617,1.76262738911043,2.88335130697606
618,-0.487242704276468,-0.527573260440228
619,0.904984978797188,1.0437933543519
620,0.684417897089247,1.03439259879455
621,-1.12585705780589,-1.02008445935957
622,-1.45255092700177,-0.59759646519894
623,1.2357582289967,1.05930150033944
624,-1.11144589565254,-0.909283862414451
625,-0.630338138622164,-0.534692539046382
626,0.491742831825832,0.288381649045589
627,1.23037468199584,0.863638176493789
628,1.28859267781991,0.842090076282459
629,0.859195958936652,0.651848545888412
630,-2.7086650656679,-5.51063436638476
631,-2.36733248963856,-2.19121823678324
632,0.829613698290586,0.761847928751762
633,-0.288156757132356,-0.169244739977136
634,1.96784689282629,2.30040095936944
635,3.99635855252495,4.02157109321342
636,-1.09798102935451,-1.04449867565923
637,-0.458010943928684,-0.390075274419795
638,-0.246374585809463,-0.230410470980185
639,-1.15368953637335,-0.523941185544269
640,0.696214923547132,0.762825285732447
641,0.335525626588378,0.344369983742518
642,0.191483401297887,0.154375074576349
643,-1.87348736581339,-2.80890344609508
644,-1.41235699050503,-2.36965639659177
645,-2.04317806298377,-3.10824650925286
646,-2.23490523080181,-1.82653648304069
647,-2.32791080214156,-1.67241681818968
648,2.86348393617845,2.36073981073781
649,2.1758317179092,1.66436398231646
650,-1.17879590125199,-1.22976591678609
651,-1.90847497793175,-1.255996659796
652,-0.320486319284328,-0.348874955528335
653,1.00155941595494,0.729848982557326
654,0.989205320537621,0.580086912438089
655,1.45110299526812,1.79778637077071
656,-0.435859642940159,-0.607866111473692
657,-0.276733681602309,-0.247461014601808
658,-2.13413281160911,-2.23622514317754
659,-1.64133633038705,-0.978962723281091
660,-1.21738614615651,-0.629410446999751
661,0.290979025200613,0.376791641400385
662,-2.60193347356221,-2.54098745426059
663,1.09457886835207,0.858296336654895
664,-0.646129636259957,-0.50739246707681
665,1.34581219002212,1.09585211313496
666,2.34863677876206,1.79601341630266
667,0.500024094262812,0.521472581527055
668,-1.44419767399313,-1.18814365745615
669,-2.31949665798697,-1.48975467804303
670,-0.636348551914239,-0.425988593696945
671,0.222049394096871,0.212918660628271
672,2.09340628637256,2.04122949738145
673,-0.721492148814377,-0.333630845816228
674,0.561390095553179,0.373166570850578
675,-0.369166924081128,-0.283028251979551
676,-0.182822535799914,-0.156672475907043
677,2.16898393136717,1.48794647919041
678,-0.387753281228242,-0.40672441373525
679,0.379376448619837,0.35558751948209
680,-0.373118816212923,-0.393839494785373
681,-0.0304713557029572,-0.0268361080285652
682,2.85397770288478,2.09273518899683
683,-0.263052788036475,-0.312662426331399
684,-1.32262497511749,-1.56443032484947
685,-2.90630420514719,-3.40181194019926
686,1.25726293188404,2.1997807783094
687,0.4301316119994,0.63162358402018
688,0.890297830200439,1.18906600480948
689,0.43191933064486,0.547991429163308
690,-0.111794462091666,-0.103801695950793
691,-0.804889588697051,-0.435341243188052
692,0.559786749562818,0.32962415553913
693,-0.634704778683272,-0.674763891935685
694,1.46056009177892,1.99645016891821
695,4.09398552195148,5.2822462439691
696,-0.957401485436321,-0.990671860693914
697,-1.52691996490671,-0.959414650797205
698,1.08618607850883,0.896900512946855
699,1.2622985857015,0.746326827513273
700,0.494412789253374,0.322781785497443
701,1.15562284682437,1.56231659318456
702,1.50938165552009,1.98850722888064
703,-1.04155784274599,-0.688900234220836
704,-0.996182681469975,-1.22883296185116
705,3.01143066085797,2.0043076510267
706,0.289671784388133,0.337676733604712
707,-1.66756086930013,-1.17536405013451
708,-1.52578825626597,-2.09128652292948
709,1.13774508032338,0.663475570074178
710,1.89824442801614,2.28858153639887
711,-0.740372291884114,-0.795513513821794
712,-0.133541300661818,-0.0885969017336931
713,0.25695921130739,0.231327643758061
714,0.486873073586821,0.249162656805178
715,0.165231689187749,0.150190824437206
716,3.54597012241538,2.22813920944356
717,0.799853724892387,0.698151432274238
718,-2.44323146898432,-1.70203328471428
719,3.99262135387949,3.98477138438612
720,0.0314347376524893,0.0304221335647621
721,-0.105174729458895,-0.0513110259503361
722,-0.617884272750871,-0.483929240332358
723,-0.882193279934768,-1.04089051121897
724,0.0483807551344171,0.0305431537823934
725,0.175434408243291,0.18920909435326
726,0.963597497887122,0.843559871247165
727,0.643953474650061,0.488402341467182
728,-2.01008650137226,-2.54857433266287
729,-0.048819301901176,-0.0226165319726323
730,-0.135410358519493,-0.103315628979783
731,0.498607365747603,0.414975054781311
732,1.07718729533167,0.917048621740088
